count(*)	user_id
3	UCxM0Hc_cMphc6946ld39mFw
3	UCz9JSlFDeHBNEl2TwzOkJ3w
3	UCdeOxCyS2Zo0uulwoFR14Zg
3	UC3Hfl_2ch-4P2prZIqvkjPg
3	UC_O3i6873hr_EpPJJ_mrj3Q
3	UCRuBvFML6ucVBbqGNQzobMw
3	UCvA_q0lK_ai3pc0S38ZXesg
3	UCpfmnGgQ9gkI8l9-cgf1QLg
3	UCNmftEY8T1uZSO14PzhOxYw
3	UChqX0N65l30BcUGTDlaoOSg
3	UCTEbXE803VrA6-TMq6h7sBA
3	UC7FCujhrBKW_ea0sE3wpshw
3	UCVfFpVSTgS8rDBRcXQEeCkw
3	UCbDJD0dV3k_6KdRgvq4J06Q
3	UC5oMS-aqaYtVErhv9gbenJQ
3	UCvvy02XcbEreM8fxCNC46tg
3	UCH_-XB6MQp_IyvoKAYF2jQQ
3	UCCP2Cwy93JQytxv9ATU6C8Q
3	UCKSo9J9QAzCOZG8wTUEoXjg
3	UCf7qqoPobuZMym1Rz5xNJqg
3	UCcxSgHGnYOIL4PAliRVoxGA
3	UCM-4nyhAEcdI8FvjIzG8Jdg
3	UCwS1rtbcmR851D4UKIt8rGg
3	UC5lBoc9h2nN60tsFB3Qgh1Q
3	UCrA9sjxR1Ud8sGyfjGBY0ig
3	UCvJG58E8Vn8JO3ZLB3AvKsA
3	UCJ6deiZT7ZUpGBFZj26XXtg
3	UCJ4VfUv_9R7pKHKRHFAcPMg
3	UC8gxaeg4G5cwQ6zwvm7QHfw
3	UCinLvEJXhnPpZKySyENqG4A
3	UCb9PvZRIKA7PcKLIyaUGRJA
3	UCzP0VOYvTHa8Rx3UNe9I0Mw
3	UCD4RqqUeSnMydm5NdF1KyHA
3	UCo8qVNUaNmU1YzQkMZKQoFA
3	UCm7l8CowbKV_EdGBLZstenA
3	UCNsAQHOnKsokYiECQfo-FWg
3	UCWCG2tq6HOhdUJQ2x3vDYfg
3	UCeOJ93_THgJbX24hwOe01kw
3	UCZRlv78RjEj4BWItgF67G_w
3	UCqWWz53zOC1Ac4E9FruRVrg
3	UCX7DOuU0CCjn0aKqL_XKnEQ
3	UCGin2i8ehrWbAW7nA-XQEuQ
3	UCBstDtuiWZAnHP7DzRLuVrw
3	UC3nM-XmQRoFFohg2vx_cV_g
3	UCLl4mGh_JcvYplW4FN1AcVA
3	UCn2l8bJqnKFXQ7V7qr0Wk6Q
3	UCYU8wADkatjFkfE05KbDnYA
3	UCyOCAnmEN5WcQWBsMFznfSA
3	UCoWltMRZj3tor_IwVq0SRcQ
3	UCggRP8oLZ_udGMrmvuXk1zg
3	UCa1U_5c78plBTK202MyVbHA
3	UCOVNOjxN8lI8zwje1ojGPLw
3	UCJwlkeMf5Ku12x-fySJJv1A
3	UCZVcmgT9U92PrBkFFBsH8Og
3	UCmlcPnJ-8k1iNet44qmvq_w
3	UCb73RNhWKuoKVFa3TwygERw
3	UCCTzkc63q9GjpTN1hf1-bAw
3	UCKqN0DqRmK94vRU_cFsEcUQ
3	UCV-KjQie_7tqxersKUY-Edg
3	UCP5ExULlmJLAQBF5VdHxiPg
3	UCjhifvew9DotXcFAWQKz4pw
3	UCxN55fhbykjt-iB2ffWc89Q
3	UCxSFykgzpz5QjvFNe--chWQ
3	UC9ReMcmcTgWavNS7FffAL_Q
3	UClCduN8kAcUMoI-zBoMJDCw
3	UCvgNPf0cGJff-xiw0dhe_6Q
3	UCtZbjCq2jaI6nqywbanBJRA
3	UCB03CWFmxYd1T9qu_xxPpig
3	UC_BD-WvBaADADtpDojfeEAA
3	UCfjWIsVXCKrS6Yu88KAjMHw
3	UCZf5vr9nV7phzb1JhXkghzw
3	UCfmNpgG-9lr9RV9SX2bh6_g
3	UCrF9g3UBXU0tCQu-K4Sj3AQ
3	UCTNNfRLX7Cf5Z4WjPTAurzA
3	UC6nZtObt8Kq0J1MtGY9n0CQ
3	UCiePb0EEgAcaTD3aRVFbJdw
3	UCC0O_1Hnf9MCW6C16g5vrQQ
3	UCKFKNm7O1A8MB-yl3A3nnbw
3	UCcQ1h2Uas3kaDmMFm52T5Ig
3	UC5XrTH7DXFgtw2jIMM4rzqg
3	UCpPujXlu2--5PNbmEc4LUHg
3	UCFWG0L-m1MTCniOZsaHb1uQ
3	UCY6xpvViP43VuZ7kN4Ub1Gg
3	UCVmpyfmXKgfnwl4eB5EcVbA
3	UCdsDeFOD69zQq4kJSnPCH8g
3	UC3rTnldPgO3Jt6EWnViltQA
3	UCgRbmeTE3ZC0f9g1gmDCUNg
3	UCwE25aKeKhpbwpkgPNJK7lQ
3	UC4kS4DGcJXtkzDH0GWc_lPg
3	UCXN1cx8mb5pkBfxF5evUq5w
3	UCiG0zu9e3cTpstUT_dqcAAw
3	UCSXnJi4TVRvj_59x_WGTMuQ
3	UC_I_jUDlNqz8hITgQ6URIfA
3	UCEm5Z-rZ96EF1Cy44-N7kFQ
3	UCWqJDq9c0zII0jJUcTTB38g
3	UCceMinZZaaBp8w2bymQsnnA
3	UCSQ2OAlplmLfQtoz1smxLLQ
3	UCj76WqGw9kYRK2hxM8NaQUw
3	UCS1s6PpPwQGgP_Bc4SkK9tw
3	UCfS-LHOljP89KFTyYhFL7ew
3	UCo_cZ09xBgJKJLig76I6pdg
3	UC9SZNgjko53jND1KIfEWVUw
3	UCyPswUYCgEtyp4GqOx7Fs5w
3	UCRQrU69-ab52IVXd2KgRkJg
3	UCCqImgbVnI9kU1T6m2w6nhg
3	UCx8On6htiB_6R8vXoAei2Nw
3	UCvtHTspwdEI78TttoeLmVUQ
3	UCqzLbD1hCyoXveQF0NapQ2Q
3	UCJKhdGthaBZNpj8Zn8Qq3Mg
3	UCI6I9A4elrU_EZhpzXtwD1w
3	UC6Vv1jAxUBnWrhHBkjKrTEA
3	UCubzc3pmd3xTNh7Ea-ZOgtw
3	UCB8ChkovOK0V74KO5c25PTQ
3	UC85SmhgI9VCyhMTNaOv0Z_A
3	UCpmSFow03mJUEvj-hum-P2w
3	UCcXuyyk8ZwDMTBtViOmxWLQ
3	UChlBc2hkK_IgPG1RosYoAyg
3	UCb1BzSxSii3Ryo131xVaK2Q
3	UCuk7_-xQy3x4Mv_Q_8dOvBg
3	UCQXTmufJx4Au5UvaySRK-rg
3	UCQW8tQRDGsV35WJibq60kTg
3	UCeR7VOW4QDL3X8lMqwUDmXg
3	UCCWTj5RbGtvlcB9jsMQz94g
3	UCPvJGowEAErbKtMyT605sIQ
3	UCk1NTRUmHi8_x4-ZtCurNCA
3	UCjxus4loYcjT0eLUTrKiV6Q
3	UCgwc6P-3dxupryEj9KLYeuA
3	UClySJA4N0jA48kz3z5b3QaA
3	UCyZ1oQs3evbJV-umNS_1LOQ
3	UCTrkxQviVARh0XuxMeQp6Zw
3	UC9BPh57uMCAKBfDmqAYG6LQ
3	UC4e_9RFzU-TT631adX0uDTA
3	UCLfbIOuS06Q3Nva6eeeI1WA
3	UCUIXue_ZtXQIRzNJaYE-BRw
3	UCoZfGgGAO_96R-rzxkEJL4g
3	UCSll4xKMzQTep5H-eFmRIcw
3	UCmHtR4es3lbsPIW-crjw_xw
3	UCEIQq5US62fzjD4Gh7Cefdg
3	UCC9aih80Vw6kwdvC6dTqDvQ
3	UCmqNZtgF_HZOG2GECF22MXg
3	UCL3DBxlThLf7RuhPzwaCWtw
3	UCKdWZ1YasmrIeIEnGl6OZzw
3	UCfW_w37Qw-mxKujXGqhO2fQ
3	UCkr4krzBAzfHarbJJ9_9_2A
3	UCv3X674I_SGR61uFGc09Pog
3	UCJlbC0oADprpG0hBB8K77Lw
3	UCe-HjohxpsxbSZSEP5cC8tQ
3	UCMxjJ836tgAXHy_sNjnLmUg
3	UC_HwnqKfi0BLfD6jyucaHtg
3	UCAEx2rszoIMgyUnPo5lspfg
3	UC0pftW3b44RgTr5PTFByA7A
3	UC1ig5wvkqFjup-ms8jotiQQ
3	UCUsrXfXcw651fksHN126_OA
3	UClDVIjzticBTURr8OrYyoaQ
3	UCTTQrpXou2IEfSQ1ircLGdA
3	UC45i7GAJB_yce2PETrJR7UQ
3	UCfvC2I56cmgvio_O6DLr_ug
3	UCP4p5BsqxmgIbKgeQSSYgdw
3	UCxqjA8wqs2_WVtN3n2vzDvQ
3	UCUy7p_yYV_X2rx0LNn_7TBA
3	UCi8Hoa4vVcuCpwXRqaXPmuQ
2	UCUyus28YPmtg2cyTXPKY3Zw
2	UCePrssg0bUOsHUjP3UzQqZg
2	UCthgIejEvPwJYaX7LphBHUQ
2	UC9Q1ysX0Xx-Msq7nSzoF7Vg
2	UCANZe8KQdnHaxPv68lc_rSw
2	UCFEN0SYUjvKzDu-Qjqzsikw
2	UCLh8M71d6FjcrUxu1RKcGBg
2	UCWrEpUYssN1-g9SyOieMkeg
2	UCCsol5kqcPzLv9j0RIZb26A
2	UCcrCs7sZGUUVgmOFaUBIpyA
2	UCV4eHM6wV5jL_uStfcHtt7g
2	UCtq4otijjF_PB2IGfj-4y9g
2	UCA5WD_9yGUHwDKmmBnu8JfA
2	UCrh46Ms8B8-mqHoIrJmn0-A
2	UCrDdZONURfTjaXcprMyabRQ
2	UChgFIutuQjLNeareD-O06_Q
2	UCpJ0ZToQ2OElXuPP-bXASXw
2	UCUDlcos_10Dxrqe8SgWR7HQ
2	UCt3VLL03Pn1DruMKugXeskA
2	UCig5pXB-Fe5rxMTNiDh7yWg
2	UCpsbnydYczTO7mXZ5e087Ug
2	UC8ch91mduu5bpNLY_6hxS7Q
2	UCZ05JXiW_t68HR0R3VOqm7Q
2	UCeIbACQWb0quXpCW8TgvrDA
2	UCO3_WnbvmOFHl5v2heOv2AQ
2	UCeDSSDySJ7h-5xWZ67O4L8w
2	UCDLRat2097z9-X1D7EuKGTg
2	UC-xwozWdvH-b7TVdRyO45nQ
2	UCAzYP8LCtr5i85NHxSX0aVw
2	UCTNKrftj3zHF3R57Vg1XS1w
2	UC3r-DOWYgl05qaL5pN4iDGA
2	UCGerZZRfMSBoar4cMzmZb7A
2	UCGGIN2vKCRc_-rhB16ZT3ag
2	UCA-q6hD2eV9SRPRODJ27sCw
2	UCcLI4QqhLE6tigdkob-Pgjw
2	UC_piDQfDiP6qsD0v6ppqjpA
2	UCMIubIsy_FDpgIIrUkkOo0A
2	UCQ4HrljTuRV2Vhs65WBSZrA
2	UCP_ejP4Og_Do8jWvWAhrntg
2	UC-amIR1o_Ku4ch99vO-l2ZA
2	UCOM8uM-XndPO3H8XllODiiQ
2	UC_pSnujs7bLFvi-UpEmryag
2	UCvpusUV3xVxFVaOl5nDQlDw
2	UCyeTTHMTDWw19Q-l5GU0d-w
2	UCfTqA602E0SvXuAS7Qx3N4A
2	UCvVUL-bGdMRXRw0ivG6oAPQ
2	UCV80ALnrXQ0pwFQaBK-O8Gg
2	UCiyYICM__HCAbJln8xY7rrw
2	UCoaPYqij3ebVzGSAojiC2oA
2	UCBBY1R-nONrBTxj9sbHG2jw
2	UCLxfuLezY8mBM6rV50qlXXA
2	UCFlV6WQZ5dER6lBX7WQ3qmQ
2	UCJLlt8CuQzxxOmcOdINaSLA
2	UC4En0PGx5-sTR_2o98Ay3eg
2	UCvNMM6-95_iUF5v-oaleuZg
2	UCr3I8tNPLURY4hXLqghHs0Q
2	UCCjV7_NahsDL1dpNXPzoVIA
2	UCPRD132N0Gu8nyhCordk2DA
2	UCpe1OuwWisVJTJQPHY5cC9Q
2	UCw_5Dtc5Q3igltfu51fiDUA
2	UCTbErHrf0d55ZhgHZMNBsHQ
2	UCZDdewTNxv2e9Cbftx3HWxg
2	UCP_WSHtHokLGPGhADAKTkBg
2	UCiyg-6Y4jXSdS3ErzXv0Lrw
2	UCWz0JQ-bfiIF4RfVJejTGyQ
2	UCixby7XbmjuCxIOGQ0_ufKA
2	UC2yB4ON1vqzXcPb1rDGhkew
2	UChT92sBouTHPmtm_VfKPmLg
2	UCJ24NtKBrfvV80ZSRsktraw
2	UCbDdAw7RPS6kLP5SjJ89OaQ
2	UC2OiUkUE3C4NJFr0GnJmPhQ
2	UCpZS7qMEnl76BojFG3FiMZw
2	UCU4nFRSUrofkCb24cYgP5kA
2	UCHYUfwlA0-nTxYIKX19WXdg
2	UCpAqNuNa3ese3xzTtm4ZBWQ
2	UC_ZA2-Z5AUOWU_bBGN0dmjg
2	UCNqzD7R2wymrd9EIvKFi4-A
2	UCbXUlwTwq1uxmL2EAhfs1Dw
2	UCSZQbR6eyyUM17NP51oyMSA
2	UCf6941GceHH_ruSqt0LLvRA
2	UCwOLJcHzSmUyrKG-H6-YQkA
2	UC13TdUPhBF_VjIru7ZWi4jg
2	UCTnuiBnA5KZ1xS_qDzXVFkQ
2	UCUoWFucSUBx5Tws_ahv-xaw
2	UCJ8xYKjUEXUQgd8n1hpjgfw
2	UCkAtpvpe_ofmAxlyhu4DENA
2	UCKsa041ios33C3DjUoAkifw
2	UCsvq_EkiWLIBAHRRumlPouA
2	UC9_cj_4xg0Ey5Y6h1DIrn4w
2	UCpOKnYw0EBQ3KaBaAOuwhUQ
2	UCfn-V8p5RKrrCsMR2xJ6Cjg
2	UCIRPdc8RgiwQI6zFAag5AFw
2	UC0CjsI-Fn2xmvbIoQYGYJlA
2	UCS0x4dYoc53WNXbi-P04OcQ
2	UCKS6SO4IweYV_FAqCqnBLRw
2	UCo-lIhcNY9OjVfif4h16htw
2	UCy66bJK_Pagm6i-JUkIAECw
2	UCLiPrrJemMLljwcua-hp86A
2	UClO_pIdeK7RuqxboZpMynHg
2	UCDR5IV2hGHOlKdrAckelP9Q
2	UCaIgIaZw8oAyCLrwX_2ZeRw
2	UCrZYLPUHvFikkKO8Iq5azCA
2	UCpD-Ds0r5V-mmpjGUtSHfhw
2	UC9-9eCUPgqAV0O1KOMOJlUw
2	UC2LFI5twUyWqn49lqL-lW7A
2	UC9I_8woK12EPqWbI3baGK3A
2	UC8DIYnkOIiyES-Mg1a-0XIg
2	UCOdA0RuSJv3fUu5g3qQk1IA
2	UC0XdFykUAqQ_HP06Wuw4PAw
2	UCcq8pZaRBYuAP7TGrVt0DaA
2	UCgmkOOUQtfbvpI-rQ3hgekQ
2	UCg1p6HQ_FMzpg6O64empBSQ
2	UCu8sVBkv7-2vQpfZIWMUxSA
2	UCnxLnIU-I2TqDZjuL4feyHw
2	UCHzwTBZEUwOJl68P-dpu7sw
2	UCjmpF6_4NrXn4RsgdQfi9rg
2	UCuE17nX0WRc1wLBCxYMNM7g
2	UCwdWf4-AeQY87VUJ_0HbG8Q
2	UCBvCmmht113KUMYH53HpdFg
2	UCCGet0Rvhisf8ifw2udy7fg
2	UC7fXO_tckhzK8zqYyds7yyg
2	UCgmsT_g0oK9SCOQO9_8InOg
2	UCuClNqjxmA9S961T_yC0tFw
2	UCRr6Q5R7LVkh-6b6_o1l1kQ
2	UCavlxt0QDYoYVqUAQzSpqvg
2	UCrWYLj4_B33Stm-6xXjKbmg
2	UCLXksahxQGIhdckiKugbrJg
2	UCuBFjcPqEkn5w8Ubyjh5aNA
2	UCxJofLrAPOw9DK6uX2K9qcw
2	UCpK2miAKg8BqMoCRCxxpENw
2	UCQ9qAem8qf1FNdMqmZH3Rag
2	UCucnbLCX7G_0rQYX0Wd0N8Q
2	UC4eYbq9TiocYV4zgBxgvvPg
2	UCB4tBUWAI2n1bfBEKbTJBMw
2	UC8Olyge_PTyyouXmKRKwfZw
2	UCEkykOx91W2G7yN2ERcXKqQ
2	UCOClvc2Fz_Rki7uyc8dRfmQ
2	UC6WQUD5p6m5IUgij_ilhRzw
2	UC4NXwSPh0g2PzJh-_j3z9mQ
2	UC0N-x-BQuowxD8jZIfyp0Lg
2	UCcyGtpSgBtUIn2AuVkK-I_A
2	UCd50mQcpLHDTUpHvCoOfm8Q
2	UCqNyrDQmANRh-tyY6oRluTg
2	UCSMqXSRWrowb1U0hb2E-5jw
2	UCvwkAMb5gZlU6oOlv-qxyrQ
2	UCdBEwGWVNLKZlkT8T-2yDRA
2	UCgQExvCc70CkXX3QcuN70vA
2	UCViAOQ6s5p55CqAx_vQbp9w
2	UCJB7otULBVlz6sN7KEfpKoQ
2	UCy1PdRbAXGG23FOYPyiKlvA
2	UCPfIbyuCsub8-86CPToiMqw
2	UCzPtYxY0KwLhHKUX6MCBi9g
2	UCOnvJP-xn8li_r_9jYt8wBQ
2	UCT5Cly9axLW-aYUWqduJGZw
2	UCP0kMEFhxn5RaI8xuEqCIOg
2	UC3hjcDT2D_FClg1wVFCftIA
2	UC4MPGZKXzeX_fW-KgVeekKw
2	UClDdAkFgz25VmVtCt97j3bQ
2	UCeVjEdAbp_PpBhEuxvX7lnw
2	UCyOQMB8dn5U2DM05qaMDPSw
2	UCMW4zEDc36pVzpaJsYIE6xw
2	UCLckJN3G0ffBUNg16X-YNGQ
2	UCetZFj5m4zTyg2zQrLS_ajg
2	UCwH3RSkO2L6IED4GWzsAOOA
2	UCBcFJTqHeMfHTnnr92nUD-A
2	UCdHuPlGDrNVe9OFYLwpaLCA
2	UCJ5so55Rc5XiZtVtn2KqO_Q
2	UCJ4MbGjQ5Hiiux7sfpceryQ
2	UCl2iLyq8rnxW_1ZNj8OHLIA
2	UCifOJGRp1O3L_iH7dNE7CCw
2	UCfuYmucYzi-02ezoNJr7oKw
2	UCvKv7Bah8XySm3ka_7Bidzw
2	UCfadSP_Sz3RaWQ6EquBMrPw
2	UC6ihLmK5K5XBvCJfzGuzlzg
2	UCws7sHk5vj9vDXQuvfSidYw
2	UCL-S3GerumI5TE3D3F5EdFA
2	UCsoWKc-eNWEGMm02abZGhfg
2	UCzNBs7ekBVZyV6imA20XJ1w
2	UCYOyemUQ4b2eQ6mTaPEGjxA
2	UCaE547XcIqhOxO5TZNmjGIg
2	UC2LYsMM3aHkgbueY6jsm0yw
2	UCZf__ZF_K4Y-0hX2fTxa6Gg
2	UC52mO-t3BlzKYpiYp3mfzsQ
2	UCJNuWpEYSGvFUw1r7TMFcHw
2	UC53uIt2HFzjEXhwGyQvuSsA
2	UCrzZr_K_exvgKPSUHw1yavw
2	UCwA3A_fxgQlDe_LkqCRT5SQ
2	UCGoV3_-gjSZqdjpha2Wde7A
2	UCV0ui0t57lv2k3tOLRjiADg
2	UCLWzqgYm-6p2t1QxDnqL5OQ
2	UCOosrMzD6V6KFRZFrsRzZcg
2	UCfVa-xMqq0NeJa_OHNaZQdw
2	UC9h6lP9wrMZowGeLwBCYaAQ
2	UCRql9POR2SXoAOTexXithjQ
2	UCwSAD1IjP9ll0w1UiaiTF4Q
2	UCkCfGOjfqLd2VYj0n_iFgDQ
2	UC-56o_qpxIQqDhInR_EEcuA
2	UCSvEAQky2Dh6e1pBqtMjVMQ
2	UCEbXnumt3Y7aiCI93kn6WUQ
2	UCFOQZW6qnxkeXwU-natBNtQ
2	UCtySxV7C8pUekXmrXrY6A6Q
2	UCHyly-UzewXoBu7uxX194HA
2	UCI3KXRcJkDD50jdJLaeR6VA
2	UCarfx-llA0LpgHmXhMLyREg
2	UCSn5nF8BevFgv0K8Jk48vzQ
2	UCsMM6UtL4sLppg8gS8KCkIg
2	UC071S2gxAifuf7Et_QBbwIQ
2	UCR4lqY1cMbz8TSGbwwyX6hw
2	UCpibZb1_FUEb6s8Cynij3Hg
2	UC3-nAa2Fm0iFH7ktn6aRpAw
2	UCnOFnfnxCJbZJjccg9K1pkA
2	UCr_Ycbeh0J1EXgUuhWYaWJw
2	UCIOC-5MsL0LlD-Rp9PR3FTQ
2	UCRj3AHIT7zlkwMbfkwlgjdw
2	UC71_BDk--Pn0APjXFWA8hNw
2	UCGL7HUkakFrg6M5xRfoBY4g
2	UCYyJp68wSYeApGSPcjWkb-g
2	UCcDrXuylINFIxwCbQyWrv5w
2	UCSxEaUNFtifVHl2y1Fq_jSA
2	UC8BdPZaZZ8Bm_Kwa5i8Akag
2	UCJYoY0KSsXEBeYKhG6_7hvA
2	UCnOcmrWN3qfL2kUTTu2VVIg
2	UCzPJdfXSsCyYor3AdP0holw
2	UC_X5RQlDi_2m7jw-P5C8gvw
2	UC3HhLzaj6WjjhlwaKYk6xKQ
2	UCcRqZDwLmGA4V93inpvJakg
2	UCw7ZpkPwpMoZMIBBOjt7eRw
2	UC7GSC_aN6BQvacgbxyOlatQ
2	UCVJQvQWdeP7InPfy8UJX6Zg
2	UC8JzDu52rb9UZH8pSHbmiKA
2	UCFF_qvrqeTOIqJK-_lMhJzA
2	UCNjhtDXO82vP6ku4vh5YDtg
2	UCz6nU4g6J64ind21AfjwbKw
2	UCCI9NX45v-kGBrHpeJCJ0ow
2	UCQr08hoMovUcX_BBmWdzI_Q
2	UCyuT5Stv2jWrupH5Sfy-Ong
2	UC1i4-ACBJ9Wdsq0gmVUxBrQ
2	UCjm18T1IzwfHMyOHMbogFCA
2	UCUADgSR8m4GsHTT6WZpUt8Q
2	UCSYxtSv4DZ01aG7qpGNtGiQ
2	UCf2y30ZQhYbb8Funo7A8Rmg
2	UChQhzbOPd6O7euxlg0AbV3w
2	UCrfn6FVMOd5kwsKKp-NyJOQ
2	UCijkc2BmBpnA7NrC_B83zZw
2	UCLBf2SNiCMRqwOY_HY4X6RA
2	UCvECi3OJJMY5XWDZo2f7Rhw
2	UCHmdl-RnbaYZM6WTh8TXDWQ
2	UCjqsES8Aheh_CZq7b84eMbg
2	UCoMXyXEroNhG652Jmi-hQzQ
2	UCKQFG8OGKl-IHU1o0pSBdVw
2	UCuV35OwZjJ8kNw9N9329usQ
2	UCyw0-5nR5Z_8C6Np5c3Wfqg
2	UCj0B6bpO8WggBfMyM41Opcg
2	UC4MhIyj81BPGEbhkDwJFG7w
2	UCbqx0kMdLEdo6AkmgzUDi-w
2	UCWt_AeBQBKAZluViknC75fw
2	UC9IWGKEvWAMOtyFkwSKL9Gg
2	UCKoepSyZMD2fV6OE9Itv-4g
2	UC1bD4W-Kh_gIWNP0KkZKBfg
2	UC9RzsRzHJs3BZMbrIruYuOA
2	UC4EOWKbrxN6UE84_xSkhH4Q
2	UCvC6E9_Obg0m8MwvWrWaj0A
2	UCA7ZNldEJGBT53i9m_J9GWQ
2	UCQFXZLT8i9iX-tG06PH7r2g
2	UC4NwCN8tBsxz1keSHcS_Ngg
2	UCGNrlsd5eC19gfaoM-6aA4g
2	UC-7jsEzg3HWNuDrIQhZhZVA
2	UC4vcC3P3lkoVaBkMuDD3mnA
2	UCnZH2AlOmreREJQXM9TQDig
2	UCp5t7XZ9EcoDqnGek2Qi3xg
2	UCWpEq9mNzPi2sXrX6P_RCxA
2	UCreZBnqLJbWlyGfpI2RGz8Q
2	UCqNI1htf0DF1W47u4rfR45w
2	UC0tiGg4pEKUEfsQfxxkCsww
2	UCTF6hSXDH3h3Kc9zhV4hbZA
2	UCJMIq0MARI7qooTozpNhgjA
2	UCpeg7tiH4SaADaSBF6nppeA
2	UCpspowl9calGAtalql_80Yg
2	UCKVjc9MNc-ZizrhmuARBO2Q
2	UC3ybX087X51YXrTYPSa7aWQ
2	UC3ZLXxdw9K8JMt3fDm7rFyg
2	UCqfrIBlTCxu1aV8bbeYDVWg
2	UCDzgGcHsxWaViQAiDS42oDg
2	UCFhCauM-BqqkM9yuykQVJCw
2	UCtGAlz0Eirvt_F8PTIBJo6g
2	UChKXrsG1I8DoWSKqvciGwAw
2	UCQl4ahCd4m7FDu3dF1ZCS0A
2	UCuIy2XRnK9ombFCu2bcSxcw
2	UCqBOM6gTSI1xjOijbEn_Jog
2	UCweJgRq-e-w2m0pTyrKwLQw
2	UCMEVv7iZNwjDU5TN1YpvLsw
2	UCya5KgwiKR9sageXR3IFbVg
2	UCI9reoNIGKijuoIs6Zsc5GA
2	UC2pLxePZKW4jPTyNjiGsUdg
2	UCIxYH0y9pIO6__0-F8VN8pg
2	UC50tFlY4FLWqyn0kSxsgbxg
2	UC6ghXVu-s1qU5VxPFwxiAew
2	UCcs4HXVS0oYbUkwsdbf3-SA
2	UC07F6Bf2Rh-G2lRE4eOUdrg
2	UCG4z-F34_ZA3HMeOM7HlJkQ
2	UCjBFUvE_TP1SdKiKA78hcpg
2	UCiC0sAIHLlIsNgn8p6kqwtA
2	UCioNxoncA25WTz8fPLg1BDg
2	UCOhNLRycE5gPjx2j0OgLcqg
2	UCOGcCEt7lBZ4RiyAKKaMpqg
2	UCnU1WFgkJYDMoFd4TbWtgRg
2	UClGERxPQi4njTihBBb1gy0g
2	UCxUcu7KmHPmMCtp4kvmTblw
2	UChFgRjzO9k8_OEh2-aUxzmQ
2	UCerIl2wZnE9wrJJBqQfh1pg
2	UC-aO-Ui7pbJHni8po2JCwtA
2	UC0396lQgehgcZNliFJ93lVg
2	UC-80Gfxxb2Klv_EyUNOA_kA
2	UCg1y8nzRjaovjANO3BhWlEw
2	UC7iNZYDDOpFlWOjE1q5hvZA
2	UCXxdchzNbeAHQFpJXuwHrFQ
2	UCzBaGeng9YWUwxF8nOxN7Cw
2	UCpGuezNy0Gh0tOIrdlVO25w
2	UC4MUzzYZCSWrl2HU8BquxXQ
2	UCQQ9QQVf86ObO0tq4WImmZA
2	UCRQNc6v9ByESc792lisHXOg
2	UCfznoFe8ZXqYNPW8v7G0SzA
2	UCPEFDI5w40oCro9Yqg6btaw
2	UCbTGJ46sLkzYVmLki-lEzGQ
2	UCZO-mc7crmrMIagyJsfqY1A
2	UCUmDwp2HOiEttTTddr2XeKg
2	UCt5UpS7zONYnq67BtGIxYIw
2	UCxjDfGEDfHNda3RyoVL27jg
2	UCER_DE3POs19j8txcgKaAzQ
2	UCvaKy6ignZjGBYQU_rIg36g
2	UCwRQqOPYgptfjqaftv9hQAA
2	UCLBv_2CbcNui9VUwWp-xteg
1	UCFCEvNGIqHl_2hFdCD8GcEA
1	UC5vYOYz7yNSddY9Ah2Rdtdw
1	UCmKP6j1Rr9HZujQXfWE1ICw
1	UCb6M0QLCK6wm48hxN13D6Kg
1	UCBOURWzRobw3F-RyzojCEdA
1	UCRQeXVBbLEfDd99GTlB58tg
1	UC07iawxO11WHuHh9TeyJoxQ
1	UCQ7MATIduisrj0vEzs_jHuQ
1	UCOa_MPkswPuEeoNyjXEDH7g
1	UCeB5G5k8warXogNBBPpoXlA
1	UCrY7ALAhXwoVAQ1eMkdX8fA
1	UCEui4q5G1Z8J6HgztZL2MFg
1	UCkzuOVjfkDqGtMnVwu0c8dQ
1	UCq42wQQxiQbEXTPP8xDOIOQ
1	UCWPgk0T8qh1Xu1iqt_bzZsA
1	UCSu541I9_WoAyDziLPO98kw
1	UC4AgVKqRDoNNT2ipJEkvvJQ
1	UCKP70nRB34Ik-H5egtFEFLA
1	UCVP2FHH_tMJ0pgFrVXTrYiw
1	UCf-izqosooi64TmUJVcbjyg
1	UC8CvrpesCWJcVNCXAWOpXAw
1	UC4bWSHs4dpwmESJSwDnUuBw
1	UCuONrZqvvrYq3su-s4drqSg
1	UC6NfpkSMzzSo2Js4r2ehmEA
1	UCOcf-IC08-ayCanBcQtzaMQ
1	UCCvgXJ57hCZr6hTpaWKJOmA
1	UChvTPaopxjmhxHNjTv58rZw
1	UCmzfErHMyqTgH6I1_VOi97A
1	UC5gngOIOUIVWNV8Fy4O5hOw
1	UC32noFZ2g0G1V-IINXZiDcw
1	UClueLHab1MkK88IiPCUgXTg
1	UCf87rWoqzNxMkRmNn31UdCA
1	UCKMTN6TSYtn-reyIU-s8qmg
1	UCTOzitYCGIPRTLkNP_u6mjQ
1	UCx6zEPQyGgtN9Ep3YHX46zA
1	UCtRNE8PiuBBAGZOekofXBhw
1	UC49RKqFC6xfh5fPTT6YJw5g
1	UCzPD8c1DdrJnFq4AV7-MMJQ
1	UCARm9PeR68vURpWZD5gfXow
1	UCit9dzycsQLn01x1exZlRew
1	UCBX9I7W77z7ads6BDYXkErQ
1	UCeJslb3LnYIJVN3VrTJmoEQ
